loan_amount,loan_term,interest_rate,annual_income,debt_to_income_ratio,credit_score,employment_length,num_credit_lines,num_derogatory_marks,home_ownership,loan_purpose,verification_status,default
66769.1,60,19.05,133475.17,47.47,364,19.5,1,0,MORTGAGE,home_improvement,Verified,0
19442.36,24,7.8,72726.54,15.52,321,20.3,3,0,MORTGAGE,debt_consolidation,Verified,0
10828.21,12,20.24,87237.25,20.44,698,26.5,25,5,OWN,debt_consolidation,Verified,0
79172.35,36,19.21,140594.59,3.85,655,7.0,21,0,RENT,debt_consolidation,Verified,0
48681.04,60,24.8,32956.55,10.77,455,7.9,8,0,RENT,home_improvement,Source Verified,1
10525.56,24,29.67,66202.51,45.94,463,21.1,1,0,MORTGAGE,home_improvement,Source Verified,1
99512.3,48,11.27,148502.17,29.61,820,5.3,30,2,RENT,home_improvement,Not Verified,0
10489.15,24,17.74,106403.33,52.84,843,13.9,7,4,MORTGAGE,debt_consolidation,Not Verified,0
71028.35,60,27.72,92430.84,23.83,560,0.6,7,0,RENT,home_improvement,Verified,1
98449.5,60,24.63,47262.37,16.12,741,4.2,8,0,OWN,debt_consolidation,Verified,0
27722.11,24,17.19,99532.83,20.86,705,20.4,19,0,RENT,other,Not Verified,0
18513.69,48,28.63,158724.55,42.77,464,22.4,17,1,OWN,debt_consolidation,Verified,0
16531.57,24,6.43,67522.31,33.3,332,3.5,11,0,MORTGAGE,debt_consolidation,Not Verified,1
33811.14,60,28.27,20971.74,54.25,378,6.8,15,1,MORTGAGE,debt_consolidation,Not Verified,1
14599.35,60,6.26,140330.88,36.13,761,3.0,9,2,OWN,debt_consolidation,Not Verified,0
70755.33,36,18.68,195072.79,29.58,702,13.0,17,1,RENT,debt_consolidation,Source Verified,0
10917.72,36,27.26,129228.78,47.15,665,3.8,11,0,MORTGAGE,home_improvement,Verified,0
53395.1,12,11.57,41585.93,56.85,372,13.1,6,0,RENT,car,Source Verified,1
99686.2,60,16.81,77731.96,21.35,652,22.0,9,1,RENT,debt_consolidation,Not Verified,0
82327.18,36,13.11,176175.49,14.99,725,20.5,30,1,RENT,home_improvement,Verified,0
63445.85,24,28.8,61862.25,36.97,773,8.4,18,0,MORTGAGE,car,Not Verified,0
34094.09,48,25.59,129385.26,29.93,307,20.2,20,3,RENT,debt_consolidation,Verified,1
64270.1,24,22.73,92480.82,59.35,676,27.8,2,1,MORTGAGE,debt_consolidation,Source Verified,0
55068.94,48,19.69,57411.87,27.74,311,10.4,4,0,OWN,debt_consolidation,Not Verified,1
45477.92,36,25.51,166413.24,4.46,689,9.9,18,0,OWN,other,Verified,0
17417.49,12,14.81,153709.63,58.64,650,17.1,28,6,RENT,car,Verified,0
89227.4,24,16.19,139086.39,50.62,382,7.4,1,0,RENT,debt_consolidation,Verified,1
47729.54,24,23.25,62540.59,10.7,721,19.5,11,4,MORTGAGE,debt_consolidation,Verified,0
23489.14,24,13.94,37614.26,54.28,338,25.0,3,0,MORTGAGE,car,Verified,0
39937.14,48,6.6,123708.68,20.44,755,13.8,8,0,RENT,home_improvement,Verified,0
44342.33,36,6.86,119662.01,22.63,444,20.4,5,2,MORTGAGE,car,Verified,0
83616.1,24,7.88,53909.3,54.38,679,19.6,20,0,RENT,debt_consolidation,Not Verified,0
74693.37,24,26.74,30124.4,31.81,808,1.2,21,0,OWN,other,Not Verified,0
78083.96,12,16.81,34527.52,8.27,487,5.5,22,0,MORTGAGE,car,Source Verified,1
6047.97,12,22.82,198698.78,22.14,577,26.8,22,3,MORTGAGE,debt_consolidation,Verified,0
44534.63,36,14.82,161045.1,43.33,555,28.2,5,1,MORTGAGE,home_improvement,Verified,0
50727.69,36,11.47,185957.75,10.45,387,23.4,28,0,RENT,debt_consolidation,Not Verified,0
6823.27,60,13.68,55109.85,35.41,625,27.6,11,0,RENT,debt_consolidation,Source Verified,0
29682.25,12,24.85,192902.34,41.72,709,9.2,12,1,OWN,home_improvement,Not Verified,0
77227.53,60,20.63,45677.78,20.63,804,7.4,22,0,MORTGAGE,debt_consolidation,Verified,0
18025.42,48,28.44,111634.73,41.63,768,11.5,9,0,MORTGAGE,home_improvement,Not Verified,0
55854.46,60,21.99,169345.22,53.05,581,1.7,21,0,OWN,debt_consolidation,Source Verified,0
25444.18,24,19.25,82964.6,28.33,695,24.3,13,1,MORTGAGE,car,Not Verified,0
6151.47,60,20.25,96469.14,22.97,740,29.5,22,0,RENT,debt_consolidation,Source Verified,0
27914.14,36,28.56,43073.32,15.07,571,24.7,20,1,MORTGAGE,car,Source Verified,0
97708.01,48,24.71,42125.94,36.25,363,16.6,29,1,OWN,debt_consolidation,Source Verified,1
81146.03,24,5.6,131522.28,52.79,541,8.9,3,5,OWN,debt_consolidation,Not Verified,1
96159.78,60,18.35,141595.83,19.48,763,5.9,13,2,RENT,home_improvement,Verified,0
51346.13,48,22.21,159919.85,23.77,628,10.9,28,0,RENT,debt_consolidation,Verified,0
15424.94,48,23.72,120202.77,24.4,698,20.0,22,2,MORTGAGE,debt_consolidation,Source Verified,0
57056.15,24,10.33,136236.67,33.65,402,13.4,11,5,MORTGAGE,debt_consolidation,Verified,0
48165.85,60,26.68,22433.11,13.7,830,28.0,11,1,MORTGAGE,other,Source Verified,0
85213.92,48,28.9,49190.73,49.33,522,25.6,21,0,MORTGAGE,debt_consolidation,Not Verified,1
14317.85,48,10.92,197284.66,17.74,659,3.1,20,0,RENT,car,Source Verified,0
51382.91,12,27.07,33678.83,42.32,310,3.9,21,3,MORTGAGE,home_improvement,Source Verified,1
19254.62,48,7.42,142181.88,30.79,370,20.3,7,0,MORTGAGE,debt_consolidation,Source Verified,0
35844.21,12,6.39,51694.87,35.15,730,6.9,17,0,RENT,home_improvement,Not Verified,0
75048.92,60,8.23,149009.35,10.78,832,23.7,16,1,OWN,other,Not Verified,0
50221.72,60,6.44,147078.27,44.1,476,17.7,14,3,MORTGAGE,home_improvement,Source Verified,0
40709.39,60,26.13,62155.83,11.32,320,6.9,1,0,RENT,other,Source Verified,1
42475.25,36,6.48,68534.19,6.81,498,14.4,11,2,MORTGAGE,debt_consolidation,Verified,0
48647.44,60,11.79,137858.73,32.8,310,12.2,13,3,RENT,home_improvement,Source Verified,1
79576.57,48,7.59,90215.49,42.56,406,26.2,1,1,RENT,debt_consolidation,Verified,0
89748.05,24,12.39,55018.63,3.0,714,1.0,2,1,RENT,debt_consolidation,Verified,0
95756.8,12,7.26,151702.33,4.16,815,26.9,9,1,OWN,home_improvement,Source Verified,0
79755.82,36,21.7,47746.55,48.16,348,19.6,13,4,RENT,home_improvement,Source Verified,1
34963.66,60,8.33,174015.86,48.54,607,22.1,5,2,OWN,debt_consolidation,Verified,0
70372.8,60,26.3,112640.51,14.72,440,0.1,30,4,RENT,debt_consolidation,Not Verified,0
46572.3,24,25.43,39026.11,36.91,376,18.8,9,0,MORTGAGE,home_improvement,Source Verified,0
29193.71,24,5.34,144933.02,26.59,420,17.7,13,0,RENT,home_improvement,Source Verified,0
84882.8,36,27.39,113449.35,37.96,618,16.1,5,0,MORTGAGE,debt_consolidation,Not Verified,0
8650.5,12,5.72,73650.36,51.77,336,23.6,15,1,RENT,debt_consolidation,Source Verified,0
90667.39,60,10.99,96057.09,4.79,539,16.7,30,3,MORTGAGE,car,Verified,0
48840.36,36,5.81,73700.79,46.68,374,25.7,7,0,MORTGAGE,car,Not Verified,0
65534.14,48,13.4,67344.65,29.58,450,7.0,14,0,RENT,debt_consolidation,Verified,0
67638.62,48,17.85,49449.52,33.85,405,24.2,30,0,MORTGAGE,debt_consolidation,Source Verified,1
90036.19,36,24.92,85298.08,39.24,786,5.4,16,0,RENT,debt_consolidation,Verified,0
65483.62,60,13.45,65177.7,55.36,689,24.4,6,0,RENT,other,Source Verified,0
63323.69,36,22.64,143018.21,3.4,778,28.2,2,0,MORTGAGE,car,Verified,0
11331.94,60,9.69,143097.81,1.77,511,10.1,16,2,OWN,debt_consolidation,Not Verified,0
54248.76,24,23.76,110331.24,10.7,472,15.9,19,0,OWN,car,Verified,0
19266.06,36,10.9,160030.01,59.19,509,19.7,5,1,MORTGAGE,debt_consolidation,Not Verified,0
75056.21,60,8.59,171441.15,42.9,310,2.4,4,1,MORTGAGE,debt_consolidation,Not Verified,0
53661.08,36,9.64,124357.96,36.88,699,14.8,14,2,MORTGAGE,other,Source Verified,0
69621.64,36,9.55,131408.33,2.82,492,10.8,27,0,OWN,other,Source Verified,0
8958.93,60,17.82,70919.46,52.75,472,26.2,6,4,MORTGAGE,car,Not Verified,0
13055.24,60,26.12,181076.46,48.77,629,26.3,8,1,MORTGAGE,home_improvement,Verified,0
73050.72,12,6.99,24357.09,39.89,540,21.0,24,0,MORTGAGE,debt_consolidation,Verified,1
11848.01,36,22.67,82748.44,20.35,839,19.7,3,0,RENT,other,Verified,0
11769.39,48,21.36,149924.08,4.23,496,22.0,4,0,MORTGAGE,home_improvement,Source Verified,0
6150.31,36,26.81,34416.11,34.8,638,11.0,1,2,MORTGAGE,debt_consolidation,Verified,0
95867.63,36,11.1,52970.51,43.18,471,12.1,2,1,RENT,home_improvement,Verified,1
75063.29,60,16.25,126071.43,5.65,845,16.6,13,0,MORTGAGE,other,Source Verified,0
38558.88,36,28.15,120798.86,38.03,545,28.1,9,0,RENT,other,Verified,0
33170.88,36,21.5,153007.09,17.18,649,21.7,12,3,RENT,home_improvement,Verified,0
38221.81,48,14.72,166270.28,45.85,370,16.5,10,3,MORTGAGE,car,Not Verified,0
78592.09,60,8.29,43144.32,32.38,703,23.1,10,1,MORTGAGE,debt_consolidation,Source Verified,0
67830.21,36,11.56,23308.58,7.74,448,11.1,18,1,RENT,home_improvement,Verified,1
22593.58,24,19.53,144134.93,31.59,547,21.9,12,2,OWN,home_improvement,Verified,0
21540.39,12,22.95,74250.52,23.74,786,12.3,22,2,MORTGAGE,debt_consolidation,Source Verified,0
14347.59,48,8.11,132677.1,10.82,834,8.4,30,0,MORTGAGE,car,Verified,0
67728.76,36,19.99,47098.03,50.49,534,18.3,16,0,MORTGAGE,other,Not Verified,1
77615.4,24,18.76,104427.21,0.66,759,20.6,23,2,MORTGAGE,debt_consolidation,Source Verified,0
30179.41,36,17.85,110796.45,18.73,329,13.8,6,0,MORTGAGE,car,Not Verified,0
6989.77,36,22.25,125314.01,0.76,766,17.0,24,0,RENT,home_improvement,Not Verified,0
12806.31,60,25.94,112370.6,5.76,646,20.8,25,3,MORTGAGE,home_improvement,Source Verified,0
96946.7,60,13.07,109224.34,17.83,569,23.0,24,1,RENT,car,Source Verified,0
33067.25,60,27.23,79892.15,3.26,789,26.9,21,3,MORTGAGE,debt_consolidation,Not Verified,0
78076.2,24,9.02,32812.44,35.8,765,10.6,24,1,RENT,car,Source Verified,1
64343.04,36,9.33,36113.64,5.21,463,28.5,10,4,RENT,debt_consolidation,Verified,0
41284.27,12,11.67,98080.09,42.1,735,19.1,15,0,MORTGAGE,car,Source Verified,0
24540.29,48,7.99,84042.76,3.16,355,23.6,26,2,MORTGAGE,home_improvement,Verified,0
16531.71,60,10.76,112904.26,3.56,753,21.0,9,0,MORTGAGE,debt_consolidation,Not Verified,0
63426.23,60,7.66,74870.87,18.32,672,6.2,30,0,MORTGAGE,debt_consolidation,Source Verified,0
78590.21,36,25.54,143823.82,53.79,348,2.1,24,0,OWN,debt_consolidation,Not Verified,1
66170.9,36,8.47,175511.87,38.48,676,21.8,2,2,MORTGAGE,debt_consolidation,Source Verified,0
55378.7,24,23.68,73795.37,46.21,619,15.3,18,0,RENT,debt_consolidation,Not Verified,1
8985.37,24,6.2,54737.12,8.49,627,21.1,12,1,OWN,car,Verified,0
97006.43,60,28.71,40912.5,50.05,460,14.3,3,0,OWN,other,Verified,1
80877.85,36,22.78,130925.73,0.49,447,9.4,7,0,MORTGAGE,other,Not Verified,0
32818.09,12,5.17,99894.08,12.78,719,8.6,9,1,MORTGAGE,other,Not Verified,0
98097.18,48,24.1,53842.83,36.97,441,21.9,8,5,MORTGAGE,car,Source Verified,1
62178.75,36,17.85,137564.61,22.51,545,8.3,25,0,RENT,debt_consolidation,Verified,0
60330.15,36,24.48,46726.97,59.05,682,21.4,6,1,RENT,car,Source Verified,1
76066.95,24,18.06,119774.13,1.82,344,11.5,1,5,RENT,car,Not Verified,0
82118.13,48,21.03,114886.71,59.92,627,23.1,14,1,OWN,debt_consolidation,Verified,0
67365.47,60,24.66,152161.0,37.42,624,4.3,16,1,RENT,home_improvement,Not Verified,0
17169.1,36,15.13,29919.74,33.52,676,6.1,28,0,MORTGAGE,home_improvement,Source Verified,0
37135.41,60,5.07,179817.13,3.57,503,20.6,16,1,MORTGAGE,other,Verified,0
93167.95,36,26.25,146538.51,16.4,547,16.8,4,0,RENT,home_improvement,Not Verified,0
26338.48,60,14.52,58902.68,55.48,481,6.1,29,1,RENT,other,Verified,1
40355.87,48,17.4,53012.96,21.25,744,27.1,6,2,MORTGAGE,debt_consolidation,Verified,0
46047.3,24,5.19,97698.84,39.7,372,8.3,15,1,MORTGAGE,debt_consolidation,Not Verified,0
46743.47,48,17.3,167161.76,59.97,830,12.6,28,0,MORTGAGE,other,Not Verified,0
63229.26,12,29.66,171731.0,15.78,649,6.1,22,4,RENT,debt_consolidation,Verified,0
94592.2,24,11.96,113682.1,34.56,788,11.6,8,1,RENT,debt_consolidation,Not Verified,0
27865.81,48,14.89,174945.96,41.79,534,14.7,1,4,MORTGAGE,home_improvement,Verified,0
16542.63,12,22.18,20979.87,9.88,483,8.9,13,1,RENT,other,Not Verified,1
23759.7,36,25.37,26331.43,8.92,795,23.1,27,0,MORTGAGE,debt_consolidation,Not Verified,0
89257.87,36,15.43,184127.89,27.38,354,11.8,18,1,RENT,debt_consolidation,Source Verified,0
66352.03,60,12.74,159559.75,23.15,364,21.9,18,1,RENT,home_improvement,Verified,0
32161.14,24,28.45,101127.09,42.85,465,6.2,13,0,MORTGAGE,home_improvement,Verified,0
82514.96,36,21.93,155649.82,4.17,828,11.3,22,1,RENT,debt_consolidation,Verified,0
86830.15,24,7.98,192015.1,58.33,648,0.2,30,1,MORTGAGE,other,Source Verified,1
85418.86,36,6.72,158976.11,0.86,605,22.8,14,1,RENT,car,Source Verified,0
92298.02,60,17.09,171626.84,36.08,688,18.8,11,0,MORTGAGE,other,Verified,0
28962.9,48,10.5,156909.18,33.76,530,24.5,7,1,RENT,debt_consolidation,Not Verified,0
76728.98,60,11.35,50278.0,8.08,717,13.7,18,0,OWN,home_improvement,Verified,0
48751.25,12,26.94,170043.34,9.05,516,24.0,21,0,RENT,other,Source Verified,0
84989.86,36,7.24,55119.59,47.56,754,19.4,22,0,MORTGAGE,home_improvement,Verified,0
74206.61,12,22.88,180670.04,53.25,447,0.1,4,0,MORTGAGE,debt_consolidation,Not Verified,0
78762.51,12,11.78,102556.98,16.98,453,7.6,17,0,RENT,other,Source Verified,0
67335.37,24,24.01,141855.82,26.28,587,14.8,19,0,MORTGAGE,home_improvement,Not Verified,0
21855.73,36,23.06,109503.35,21.3,537,18.6,14,0,MORTGAGE,car,Verified,0
56777.56,12,5.18,36918.37,4.35,656,2.0,10,6,MORTGAGE,debt_consolidation,Verified,0
98543.63,48,17.73,72330.02,40.39,500,21.2,25,1,MORTGAGE,home_improvement,Verified,1
94051.87,12,8.48,197071.73,49.51,427,16.3,29,1,MORTGAGE,other,Verified,0
9101.5,48,26.66,192928.66,18.29,558,15.8,6,5,MORTGAGE,home_improvement,Verified,0
20657.41,24,26.79,77687.64,59.41,609,8.8,18,4,OWN,debt_consolidation,Source Verified,1
17514.23,12,15.46,199333.42,4.55,378,17.8,25,3,OWN,debt_consolidation,Source Verified,0
73968.09,60,16.11,172199.22,39.71,606,0.8,4,0,MORTGAGE,debt_consolidation,Not Verified,0
82689.61,24,12.58,129972.71,26.89,476,1.9,11,1,OWN,debt_consolidation,Source Verified,0
25283.58,48,22.92,27222.43,26.8,516,22.0,13,2,RENT,car,Source Verified,1
53056.01,24,13.97,182260.43,27.46,454,9.7,8,3,MORTGAGE,debt_consolidation,Not Verified,0
84866.79,12,11.69,120337.27,15.52,812,10.4,10,1,RENT,debt_consolidation,Source Verified,0
74616.15,36,15.81,176325.71,42.93,676,6.3,23,0,MORTGAGE,debt_consolidation,Source Verified,0
56512.53,36,7.29,170197.24,43.29,444,13.4,28,6,MORTGAGE,home_improvement,Not Verified,0
61083.03,48,23.67,169941.12,16.94,655,1.6,11,1,MORTGAGE,home_improvement,Not Verified,0
53294.25,48,5.31,145671.29,50.12,767,9.0,3,0,RENT,car,Source Verified,0
33267.1,36,21.11,72454.72,19.01,521,15.8,15,0,RENT,other,Source Verified,0
58677.09,48,9.57,80508.85,43.51,756,14.0,8,0,MORTGAGE,debt_consolidation,Source Verified,0
70444.1,24,10.81,75524.46,7.26,385,30.0,20,0,RENT,home_improvement,Not Verified,0
87965.68,60,20.89,23608.28,10.12,753,11.7,18,0,RENT,debt_consolidation,Not Verified,1
65447.68,60,29.82,124862.4,18.95,597,11.6,27,7,MORTGAGE,debt_consolidation,Verified,0
77306.55,24,24.44,145790.06,35.63,423,15.1,21,0,RENT,home_improvement,Not Verified,0
20206.81,60,10.65,173695.88,38.73,524,5.7,1,1,MORTGAGE,car,Source Verified,0
48847.96,12,9.4,45229.78,23.78,843,26.3,29,3,MORTGAGE,debt_consolidation,Verified,0
5886.5,24,26.66,117952.97,4.67,731,17.2,24,1,OWN,debt_consolidation,Not Verified,0
28434.49,48,16.1,21441.47,22.42,616,5.8,30,0,OWN,car,Source Verified,0
74013.86,24,8.43,37116.86,41.33,363,23.8,8,1,RENT,home_improvement,Verified,1
99221.95,36,26.56,29758.11,40.26,530,1.0,3,0,RENT,debt_consolidation,Not Verified,1
14421.92,48,25.4,150586.05,9.61,445,29.5,1,0,MORTGAGE,home_improvement,Source Verified,0
43141.96,36,29.6,34590.72,0.47,339,26.0,20,1,OWN,other,Source Verified,0
81006.74,48,27.74,148961.54,45.18,598,17.4,25,4,RENT,debt_consolidation,Not Verified,0
24383.39,60,26.29,64932.45,6.38,789,3.3,16,2,MORTGAGE,debt_consolidation,Not Verified,0
57733.07,24,6.31,177988.33,4.94,672,6.5,9,0,MORTGAGE,debt_consolidation,Not Verified,0
74641.77,12,7.61,166367.0,0.16,437,8.4,17,0,RENT,car,Source Verified,0
63518.62,48,19.22,192409.44,25.96,615,7.2,27,0,MORTGAGE,debt_consolidation,Source Verified,0
22862.35,48,18.29,179077.16,30.2,819,14.9,16,1,RENT,other,Verified,0
38761.53,36,16.45,187999.3,38.26,698,28.3,23,0,MORTGAGE,car,Source Verified,0
79460.22,60,14.92,174573.63,17.76,679,13.3,6,3,MORTGAGE,debt_consolidation,Not Verified,0
57651.52,36,15.78,144808.74,42.63,832,19.8,30,0,MORTGAGE,debt_consolidation,Not Verified,0
5496.81,36,19.23,50646.65,10.16,739,20.7,23,0,MORTGAGE,home_improvement,Verified,0
77294.12,60,5.05,68907.35,49.92,375,26.1,7,1,RENT,debt_consolidation,Verified,1
8354.58,12,11.52,58290.85,34.31,491,1.0,24,0,MORTGAGE,other,Not Verified,0
75844.71,36,17.96,128645.44,35.03,831,12.1,16,2,MORTGAGE,debt_consolidation,Not Verified,0
24235.65,36,23.06,110651.59,12.59,569,23.5,8,4,RENT,debt_consolidation,Source Verified,0
96016.98,48,9.35,176074.4,4.45,361,24.4,10,0,RENT,home_improvement,Source Verified,0
39954.37,60,18.67,191481.12,27.88,552,27.8,14,0,MORTGAGE,debt_consolidation,Verified,0
36058.5,24,22.86,92874.78,36.94,683,21.1,11,9,RENT,home_improvement,Not Verified,1
19144.36,12,16.12,111143.1,5.7,849,7.4,2,2,MORTGAGE,debt_consolidation,Source Verified,0
34032.4,12,5.68,194872.94,57.03,478,15.2,12,5,MORTGAGE,home_improvement,Source Verified,0
88281.82,60,16.23,69723.01,58.82,583,1.0,28,0,MORTGAGE,home_improvement,Source Verified,1
99651.76,48,12.41,162630.34,32.73,784,19.4,28,0,OWN,home_improvement,Source Verified,0
39989.41,48,28.24,60543.18,57.0,495,16.6,20,0,RENT,home_improvement,Verified,1
47618.01,60,8.12,142662.82,10.77,360,20.0,20,0,RENT,debt_consolidation,Not Verified,0
73596.74,48,21.31,65650.81,1.53,822,27.9,13,2,MORTGAGE,home_improvement,Not Verified,0
89188.6,12,6.32,179072.01,2.36,569,20.6,15,0,MORTGAGE,debt_consolidation,Not Verified,0
61339.21,12,16.15,121066.03,35.25,577,9.6,27,1,MORTGAGE,home_improvement,Not Verified,0
42194.94,24,18.85,53468.06,3.7,642,6.0,26,0,MORTGAGE,other,Source Verified,0
44199.07,60,12.45,60386.45,57.51,302,25.6,12,2,MORTGAGE,debt_consolidation,Verified,1
71083.72,36,16.38,108892.86,8.52,812,5.8,13,0,RENT,home_improvement,Not Verified,0
5305.74,36,9.09,193088.36,18.28,499,4.8,8,0,MORTGAGE,debt_consolidation,Verified,0
63860.99,24,12.6,158535.59,49.35,518,6.2,16,1,OWN,home_improvement,Source Verified,0
38771.84,24,20.53,107895.74,13.12,396,15.3,30,0,RENT,car,Verified,0
80448.75,48,12.55,80789.45,14.58,508,3.7,29,1,RENT,debt_consolidation,Source Verified,0
13834.11,24,27.49,118868.33,38.54,742,28.1,29,0,RENT,car,Source Verified,0
60879.22,24,20.71,154704.95,16.57,740,29.0,3,3,RENT,debt_consolidation,Verified,0
50692.42,36,15.97,161107.15,13.05,815,29.2,28,1,OWN,home_improvement,Verified,0
66020.92,48,5.97,78429.58,15.25,522,1.2,29,1,RENT,car,Source Verified,0
11161.09,24,17.49,149808.67,29.44,690,28.4,13,5,MORTGAGE,debt_consolidation,Not Verified,0
60098.46,24,24.12,138401.98,57.97,579,29.9,12,7,RENT,car,Source Verified,1
58341.04,48,11.64,192640.21,49.93,742,28.3,19,1,MORTGAGE,debt_consolidation,Verified,0
58262.71,60,25.17,187596.25,17.08,692,20.1,29,1,RENT,car,Source Verified,0
62331.33,48,11.3,162088.28,21.8,502,21.0,2,1,RENT,home_improvement,Not Verified,0
69264.45,36,25.59,150211.04,27.87,485,3.7,1,0,OWN,home_improvement,Source Verified,0
81473.95,60,7.13,69327.49,58.74,439,26.2,8,7,RENT,other,Verified,1
30632.97,12,26.65,172273.75,10.34,617,1.8,30,2,MORTGAGE,debt_consolidation,Not Verified,0
83379.69,48,17.48,96951.03,21.45,830,9.5,9,0,RENT,debt_consolidation,Verified,0
52334.29,36,12.41,69003.3,43.77,410,29.7,25,0,OWN,other,Verified,0
12320.54,60,11.63,89148.94,57.84,352,12.7,27,0,RENT,debt_consolidation,Source Verified,0
10562.34,48,15.8,170468.39,9.34,366,3.9,8,0,MORTGAGE,home_improvement,Verified,0
36752.64,24,29.98,46753.98,13.64,731,29.1,21,0,MORTGAGE,other,Not Verified,0
79565.21,48,10.51,102108.57,13.54,493,29.5,17,0,RENT,home_improvement,Verified,0
72229.69,12,7.58,108624.37,1.26,423,5.6,9,0,RENT,debt_consolidation,Verified,0
79918.42,48,19.63,26593.35,36.25,494,25.9,6,1,RENT,debt_consolidation,Source Verified,1
54140.56,60,17.21,55234.29,40.24,655,11.7,28,0,OWN,debt_consolidation,Source Verified,0
46818.9,60,18.1,168813.64,36.15,601,11.4,15,0,RENT,debt_consolidation,Verified,0
19007.99,48,21.67,169538.13,4.28,709,7.9,23,1,MORTGAGE,debt_consolidation,Verified,0
36178.31,60,11.68,72634.72,4.15,486,1.3,24,3,MORTGAGE,car,Verified,0
46231.84,24,27.77,177481.5,12.62,549,8.0,13,1,MORTGAGE,debt_consolidation,Source Verified,0
13417.04,48,15.89,158920.93,17.42,356,1.6,21,0,MORTGAGE,other,Not Verified,0
25958.14,24,8.23,95223.35,47.19,340,27.7,22,1,RENT,car,Source Verified,0
61831.4,24,23.56,154713.14,9.56,554,19.9,12,0,RENT,other,Source Verified,0
74888.0,36,21.08,193040.23,2.65,466,26.6,13,0,RENT,debt_consolidation,Source Verified,0
99843.01,48,12.89,102614.55,23.64,637,21.5,7,0,MORTGAGE,home_improvement,Not Verified,0
93645.77,60,20.54,62916.89,24.98,324,3.9,23,1,OWN,debt_consolidation,Source Verified,1
66043.69,24,10.5,189526.97,27.05,367,28.2,18,1,MORTGAGE,debt_consolidation,Verified,0
45018.57,36,16.12,128673.97,49.61,776,27.0,14,1,RENT,home_improvement,Source Verified,0
65436.85,48,27.49,38947.73,5.88,611,10.4,11,0,RENT,car,Source Verified,1
79636.9,48,8.34,123082.91,42.24,692,3.3,28,2,MORTGAGE,debt_consolidation,Source Verified,0
16241.94,12,14.67,110104.56,20.28,763,21.1,14,0,OWN,debt_consolidation,Verified,0
43940.96,12,25.53,174006.0,18.6,555,21.9,17,0,RENT,debt_consolidation,Verified,0
84781.22,24,29.24,115525.13,55.95,719,26.9,24,0,RENT,car,Not Verified,0
41464.13,12,16.35,65941.84,14.91,589,1.6,21,1,RENT,other,Verified,0
59327.87,24,17.67,141615.93,38.55,423,4.3,26,0,MORTGAGE,debt_consolidation,Source Verified,0
60838.09,60,19.3,117663.58,16.51,486,17.9,2,1,MORTGAGE,debt_consolidation,Verified,0
22525.24,24,28.31,61948.03,30.43,570,18.6,19,3,RENT,other,Verified,1
39412.37,12,26.46,123253.01,47.18,474,1.0,16,0,RENT,debt_consolidation,Verified,1
36778.57,60,9.27,167876.4,52.9,485,11.9,22,1,OWN,car,Verified,0
7488.69,12,15.92,25142.77,50.32,486,17.5,10,0,MORTGAGE,debt_consolidation,Verified,0
7298.22,24,16.6,133553.19,34.93,368,22.1,22,0,RENT,debt_consolidation,Source Verified,0
84011.22,36,24.73,82925.34,14.93,347,9.5,8,0,RENT,home_improvement,Source Verified,1
30941.73,48,20.07,72680.86,39.67,326,14.5,21,5,RENT,car,Not Verified,1
54217.48,12,21.36,90665.8,42.59,361,24.4,5,0,RENT,debt_consolidation,Verified,0
33378.93,24,29.95,81564.08,0.64,489,28.6,7,2,MORTGAGE,debt_consolidation,Not Verified,0
94364.53,60,6.87,169803.04,26.35,627,6.9,26,0,MORTGAGE,debt_consolidation,Not Verified,0
29633.19,12,10.58,69463.61,50.6,403,7.6,13,2,RENT,home_improvement,Verified,1
45817.4,12,15.2,151967.54,29.38,788,28.2,16,3,MORTGAGE,other,Not Verified,0
87909.37,48,13.69,36930.77,18.68,745,11.9,30,2,RENT,car,Verified,0
84983.69,24,5.54,191251.35,52.31,586,21.6,5,4,OWN,debt_consolidation,Source Verified,0
22679.63,36,7.29,132016.99,9.35,698,18.4,16,0,OWN,other,Verified,0
81251.11,60,22.02,147209.34,12.39,501,8.6,15,1,RENT,debt_consolidation,Source Verified,0
48527.75,24,26.98,73647.08,41.24,320,19.6,9,1,MORTGAGE,debt_consolidation,Source Verified,1
50882.04,60,17.86,94177.38,21.15,797,19.7,22,1,MORTGAGE,car,Source Verified,0
17680.6,12,18.48,60280.11,42.78,370,17.8,23,3,OWN,debt_consolidation,Not Verified,1
12657.14,48,11.38,187856.5,9.46,821,3.0,12,0,RENT,debt_consolidation,Source Verified,0
74154.23,48,24.2,107858.8,15.14,615,29.9,8,0,RENT,debt_consolidation,Source Verified,0
52163.81,36,23.79,133480.66,9.4,468,12.0,13,0,MORTGAGE,car,Not Verified,0
46500.82,48,19.71,152168.97,57.17,573,19.1,5,3,MORTGAGE,home_improvement,Not Verified,0
74303.28,12,10.32,86799.1,24.32,576,26.6,14,5,RENT,debt_consolidation,Not Verified,0
77723.73,36,7.43,149618.3,20.23,313,12.7,16,1,MORTGAGE,car,Not Verified,0
20096.28,24,6.61,141678.65,0.85,496,23.2,11,1,MORTGAGE,car,Verified,0
62971.39,48,19.82,147018.68,9.21,707,29.2,20,1,RENT,car,Verified,0
17858.64,36,25.63,108061.38,25.27,581,10.8,12,1,RENT,home_improvement,Verified,0
